image,label,lbp_0,lbp_1,lbp_2,lbp_3,lbp_4,lbp_5,lbp_6,lbp_7,lbp_8,lbp_9
ISIC_0027828.jpg,0,0.050022222222222225,0.07153333333333334,0.03867037037037037,0.091,0.10543333333333334,0.12301111111111111,0.08627777777777777,0.10756666666666667,0.15805185185185186,0.16843333333333332
ISIC_0029291.jpg,0,0.05162592592592593,0.07195925925925926,0.0551,0.10518148148148149,0.12896296296296297,0.13018518518518518,0.09934074074074074,0.09247777777777778,0.10987777777777778,0.1552888888888889
ISIC_0030698.jpg,0,0.06764814814814815,0.08895185185185185,0.05135555555555556,0.07862222222222222,0.09014074074074074,0.10062592592592592,0.09285555555555555,0.10094444444444445,0.13473703703703704,0.19411851851851852
ISIC_0025567.jpg,0,0.05327777777777778,0.07421111111111112,0.05118888888888889,0.09481851851851852,0.12053333333333334,0.12669259259259258,0.097,0.09604814814814815,0.1213962962962963,0.16483333333333333
ISIC_0031753.jpg,0,0.062011111111111114,0.0790037037037037,0.05248888888888889,0.0898925925925926,0.10673333333333333,0.11262962962962964,0.09272222222222222,0.1000037037037037,0.1270888888888889,0.17742592592592593
ISIC_0026835.jpg,0,0.05499259259259259,0.08045555555555556,0.046203703703703705,0.09321851851851852,0.1401925925925926,0.1208,0.08648888888888889,0.10071481481481481,0.11392222222222222,0.1630111111111111
ISIC_0031159.jpg,0,0.05085555555555556,0.0712962962962963,0.05374444444444444,0.10426296296296296,0.1320148148148148,0.14165925925925926,0.10071481481481481,0.09241481481481481,0.10344074074074074,0.14959629629629628
ISIC_0031017.jpg,0,0.0592962962962963,0.07905185185185185,0.05778518518518518,0.0973962962962963,0.11784444444444445,0.12363333333333333,0.09878888888888888,0.0942888888888889,0.10769629629629629,0.1642185185185185
ISIC_0024981.jpg,0,0.06298148148148149,0.07924814814814815,0.05471111111111111,0.10151481481481482,0.1686777777777778,0.12077037037037038,0.0802888888888889,0.08935925925925926,0.09643703703703704,0.14601111111111112
ISIC_0027815.jpg,0,0.05121851851851852,0.06333333333333334,0.052811111111111114,0.11325555555555555,0.21122222222222223,0.14065185185185186,0.07740740740740741,0.07677407407407408,0.0922074074074074,0.12111851851851851
ISIC_0024324.jpg,0,0.06082592592592593,0.08197037037037037,0.044055555555555556,0.08377777777777778,0.08531851851851852,0.1045925925925926,0.09131481481481482,0.10726296296296296,0.1493,0.1915814814814815
ISIC_0029559.jpg,0,0.06516296296296296,0.084,0.04959259259259259,0.08172962962962962,0.09261111111111112,0.10133333333333333,0.09175555555555556,0.10360740740740741,0.13833333333333334,0.19187407407407409
ISIC_0030661.jpg,0,0.05104814814814815,0.07049259259259259,0.06012222222222222,0.11307407407407408,0.13791851851851852,0.13963703703703703,0.09932222222222223,0.0850074074074074,0.09594444444444444,0.14743333333333333
ISIC_0027053.jpg,0,0.047262962962962965,0.06907777777777778,0.04395185185185185,0.10315925925925926,0.12157777777777778,0.13491481481481482,0.09531111111111111,0.09861111111111111,0.12811111111111112,0.15802222222222223
ISIC_0028560.jpg,0,0.06041481481481482,0.07698888888888888,0.06090740740740741,0.10424814814814815,0.12168148148148149,0.12096296296296297,0.0978037037037037,0.0917074074074074,0.1038074074074074,0.16147777777777778
ISIC_0031650.jpg,0,0.05804444444444445,0.0769,0.056266666666666666,0.10023333333333333,0.11888148148148148,0.12527777777777777,0.09787037037037037,0.0919962962962963,0.1102888888888889,0.16424074074074074
ISIC_0029161.jpg,0,0.055766666666666666,0.07614074074074074,0.055377777777777776,0.09817037037037037,0.11431481481481481,0.12096666666666667,0.09434814814814815,0.09411111111111112,0.12463703703703703,0.16616666666666666
ISIC_0026273.jpg,0,0.05276296296296296,0.06823333333333333,0.056881481481481484,0.11012222222222222,0.14541851851851853,0.13585185185185186,0.09256666666666667,0.08575555555555556,0.1043074074074074,0.1481
ISIC_0025076.jpg,0,0.05814074074074074,0.07882592592592592,0.058418518518518515,0.10295925925925926,0.12257407407407407,0.12182962962962963,0.09771851851851852,0.09104444444444444,0.10748518518518518,0.1610037037037037
ISIC_0029687.jpg,0,0.05689259259259259,0.07803333333333333,0.052455555555555554,0.09513703703703703,0.10419259259259259,0.11815555555555556,0.09717407407407408,0.10207777777777778,0.12342222222222222,0.17245925925925926
ISIC_0025642.jpg,0,0.061703703703703705,0.07847037037037037,0.05516296296296296,0.09427407407407408,0.10562222222222223,0.11106666666666666,0.09138148148148148,0.09901851851851852,0.1268,0.1765
ISIC_0025819.jpg,0,0.05812222222222222,0.07654444444444444,0.05488888888888889,0.10107407407407408,0.13795925925925925,0.12140740740740741,0.09216296296296296,0.09308518518518519,0.10866296296296296,0.1560925925925926
ISIC_0032013.jpg,0,0.05491111111111111,0.07176666666666667,0.05795925925925926,0.10569259259259259,0.14606296296296295,0.1309925925925926,0.09464444444444445,0.08647777777777778,0.10138148148148148,0.1501111111111111
ISIC_0031691.jpg,0,0.045537037037037036,0.0680074074074074,0.05928888888888889,0.11679259259259259,0.14776666666666666,0.14734814814814814,0.09953703703703703,0.08277037037037037,0.09428518518518518,0.13866666666666666
ISIC_0025419.jpg,0,0.061122222222222224,0.085,0.05616296296296296,0.0923,0.12331481481481482,0.11936666666666666,0.09226296296296296,0.09541851851851851,0.10876296296296296,0.1662888888888889
ISIC_0030105.jpg,0,0.049107407407407405,0.0706962962962963,0.04973703703703704,0.10284074074074075,0.12176666666666666,0.1345888888888889,0.10013703703703704,0.09624074074074074,0.11633703703703703,0.15854814814814816
ISIC_0025016.jpg,0,0.0664074074074074,0.08291111111111112,0.05334814814814815,0.08307407407407408,0.0869,0.09886666666666667,0.09002222222222223,0.10563703703703704,0.14143333333333333,0.1914
ISIC_0029147.jpg,0,0.060174074074074074,0.0805037037037037,0.04867777777777778,0.08361111111111111,0.08555185185185185,0.10234814814814815,0.09018518518518519,0.1081037037037037,0.15152592592592593,0.18931851851851852
ISIC_0029301.jpg,0,0.062092592592592595,0.07898518518518519,0.06274444444444445,0.10127777777777777,0.12215925925925926,0.12201111111111111,0.09808518518518519,0.08916296296296296,0.10403333333333334,0.15944814814814814
ISIC_0026637.jpg,0,0.05731111111111111,0.07682222222222222,0.06054814814814815,0.10364444444444444,0.11923333333333333,0.11982592592592592,0.0949962962962963,0.09563703703703703,0.11168518518518518,0.1602962962962963
ISIC_0030377.jpg,0,0.06538518518518519,0.0808925925925926,0.07223703703703703,0.11180740740740741,0.12457037037037037,0.10966296296296296,0.09242222222222223,0.09317037037037038,0.09944444444444445,0.1504074074074074
ISIC_0027960.jpg,0,0.042081481481481484,0.06742222222222222,0.054318518518518516,0.11426296296296297,0.13795555555555555,0.14638148148148147,0.10298518518518518,0.08884074074074073,0.10134814814814815,0.1444037037037037
ISIC_0026955.jpg,0,0.04402962962962963,0.06785925925925926,0.062488888888888885,0.12234814814814815,0.14833333333333334,0.1456148148148148,0.10321851851851852,0.08112962962962963,0.08903703703703704,0.13594074074074075
ISIC_0028052.jpg,0,0.05686296296296296,0.07321481481481482,0.05057037037037037,0.10335185185185185,0.14732592592592592,0.1252148148148148,0.08728888888888889,0.0944037037037037,0.11031851851851852,0.15144814814814814
ISIC_0025286.jpg,0,0.045733333333333334,0.07202962962962962,0.04423333333333333,0.10211481481481481,0.1169,0.14135555555555557,0.10051851851851852,0.09498888888888889,0.12942222222222222,0.1527037037037037
ISIC_0031468.jpg,0,0.04471111111111111,0.0640037037037037,0.05444444444444444,0.11484444444444444,0.14918148148148147,0.15174814814814816,0.09811111111111111,0.08462592592592592,0.10162592592592593,0.13670370370370372
ISIC_0030926.jpg,0,0.041885185185185185,0.0663037037037037,0.041244444444444445,0.10328518518518519,0.11495925925925926,0.1392,0.09741851851851852,0.10283703703703703,0.1371888888888889,0.15567777777777778
ISIC_0029288.jpg,0,0.04797037037037037,0.06878518518518519,0.055651851851851855,0.11069629629629629,0.14254814814814815,0.14307037037037038,0.09692962962962963,0.0869,0.10388518518518519,0.14356296296296298
ISIC_0031008.jpg,0,0.04368888888888889,0.06595555555555556,0.04984444444444444,0.11008518518518519,0.14258518518518518,0.14768148148148147,0.09813703703703704,0.09228888888888889,0.10523703703703703,0.1444962962962963
ISIC_0024698.jpg,0,0.05127037037037037,0.07733333333333334,0.0476962962962963,0.09516296296296296,0.10183703703703703,0.123,0.09974814814814814,0.10195185185185185,0.1277,0.1743
ISIC_0031495.jpg,0,0.053114814814814816,0.0715,0.06282962962962962,0.10834814814814815,0.16062962962962962,0.14375185185185185,0.09573333333333334,0.08205555555555556,0.0889925925925926,0.13304444444444444
ISIC_0026104.jpg,0,0.061148148148148146,0.08668148148148148,0.05773703703703704,0.09383333333333334,0.12298888888888888,0.12292222222222222,0.09637037037037037,0.09365185185185185,0.10227407407407407,0.1623925925925926
ISIC_0025099.jpg,0,0.04321851851851852,0.06591851851851852,0.04278518518518518,0.10207037037037037,0.12396296296296297,0.15105185185185185,0.10365185185185186,0.09846296296296296,0.11855185185185185,0.15032592592592592
ISIC_0031485.jpg,0,0.05904074074074074,0.08154074074074075,0.053674074074074075,0.09515555555555555,0.10865185185185185,0.12068518518518519,0.10202592592592592,0.0939037037037037,0.1100074074074074,0.1753148148148148
ISIC_0029413.jpg,0,0.04602962962962963,0.06371481481481482,0.06046666666666667,0.1213,0.16061851851851852,0.14852222222222222,0.09577407407407408,0.08148518518518519,0.09062592592592593,0.13146296296296298
ISIC_0029576.jpg,0,0.054233333333333335,0.07321111111111112,0.05854814814814815,0.10738518518518518,0.13356666666666667,0.12544444444444444,0.09322592592592592,0.0919962962962963,0.10702222222222223,0.15536666666666665
ISIC_0031967.jpg,0,0.06581481481481481,0.08727407407407407,0.05411111111111111,0.09047777777777778,0.13914074074074073,0.1060925925925926,0.08125925925925925,0.10217037037037037,0.11082962962962963,0.16282962962962963
ISIC_0031584.jpg,0,0.061062962962962965,0.0840962962962963,0.05257037037037037,0.08774814814814814,0.1283037037037037,0.1066962962962963,0.08437037037037037,0.10306296296296297,0.12213703703703704,0.16995185185185185
ISIC_0025140.jpg,0,0.05003703703703704,0.06860370370370371,0.05771111111111111,0.10964814814814815,0.14048888888888889,0.13656296296296297,0.09575925925925927,0.08982592592592592,0.10774814814814815,0.1436148148148148
ISIC_0025554.jpg,0,0.05508888888888889,0.07204814814814815,0.05690740740740741,0.1046037037037037,0.12755555555555556,0.1222074074074074,0.09067777777777777,0.09392962962962963,0.12,0.15698148148148147
ISIC_0029289.jpg,0,0.05963703703703704,0.07983703703703704,0.05717037037037037,0.09680740740740741,0.10912592592592593,0.11671481481481481,0.09926296296296297,0.0949962962962963,0.11637777777777777,0.17007037037037037
ISIC_0029912.jpg,0,0.06945925925925926,0.08602962962962964,0.0408962962962963,0.07276666666666666,0.07072592592592593,0.08667037037037037,0.08075185185185185,0.1111,0.1741185185185185,0.2074814814814815
ISIC_0033539.jpg,0,0.054818518518518516,0.07528148148148148,0.05575555555555556,0.10031851851851852,0.12178888888888889,0.1227037037037037,0.09382222222222222,0.0961962962962963,0.11817037037037037,0.16114444444444445
ISIC_0032283.jpg,0,0.05035185185185185,0.06806296296296296,0.058888888888888886,0.11107777777777778,0.13623703703703705,0.14075185185185185,0.1004037037037037,0.08781481481481482,0.09968888888888888,0.14672222222222223
ISIC_0030005.jpg,0,0.05009259259259259,0.07135555555555556,0.049166666666666664,0.09977407407407407,0.11257037037037038,0.12582592592592592,0.0961111111111111,0.10224444444444444,0.12915185185185185,0.1637074074074074
ISIC_0030189.jpg,0,0.05254074074074074,0.06910740740740741,0.06015555555555555,0.11144074074074074,0.14400740740740742,0.13758148148148147,0.09543703703703704,0.08646296296296296,0.09925925925925926,0.14400740740740742
ISIC_0026532.jpg,0,0.043392592592592594,0.06334444444444444,0.048103703703703704,0.11062962962962963,0.14571851851851852,0.14907037037037038,0.09542222222222223,0.09341481481481481,0.10823703703703703,0.14266666666666666
ISIC_0024832.jpg,0,0.08727407407407407,0.08497407407407408,0.049525925925925925,0.09111111111111111,0.17796296296296296,0.083,0.056133333333333334,0.09374814814814815,0.11118148148148148,0.1650888888888889
ISIC_0026958.jpg,0,0.059366666666666665,0.0719,0.0512037037037037,0.10529259259259259,0.18036296296296297,0.11715185185185185,0.07738518518518518,0.09027037037037038,0.10092592592592593,0.14614074074074074
ISIC_0030768.jpg,0,0.06079259259259259,0.07707037037037037,0.044477777777777776,0.0854074074074074,0.13844814814814815,0.11097777777777777,0.0743074074074074,0.10038888888888889,0.1354,0.17272962962962962
ISIC_0029837.jpg,0,0.053096296296296294,0.08197777777777777,0.0463,0.09469629629629629,0.13937037037037037,0.11514814814814815,0.0849,0.10494814814814815,0.11918148148148149,0.16038148148148149
ISIC_0031624.jpg,0,0.050774074074074076,0.07062962962962963,0.048518518518518516,0.10087037037037037,0.1195962962962963,0.1285074074074074,0.09372222222222222,0.10012222222222222,0.12957777777777776,0.15768148148148148
ISIC_0025510.jpg,0,0.06297777777777777,0.07978518518518518,0.058662962962962965,0.09588888888888888,0.1062074074074074,0.10956666666666667,0.09588518518518518,0.09763333333333334,0.11978888888888889,0.1736037037037037
ISIC_0030607.jpg,0,0.05561111111111111,0.07645555555555555,0.05817037037037037,0.10004074074074074,0.1108925925925926,0.12481851851851852,0.10187777777777778,0.09406666666666667,0.1126962962962963,0.16537037037037036
ISIC_0029060.jpg,0,0.060055555555555556,0.07884814814814815,0.055214814814814814,0.09228888888888889,0.10322962962962963,0.11675185185185186,0.09757037037037038,0.09647777777777777,0.12478518518518518,0.17477777777777778
ISIC_0029308.jpg,0,0.0511,0.0692037037037037,0.05416296296296296,0.10762222222222222,0.1354037037037037,0.13264814814814815,0.09382962962962962,0.09152592592592593,0.11624444444444444,0.14825925925925926
ISIC_0024635.jpg,0,0.04335555555555556,0.06480740740740741,0.04831481481481482,0.11192592592592593,0.13597407407407408,0.14277777777777778,0.09882222222222223,0.09324074074074074,0.11616666666666667,0.1446148148148148
ISIC_0029425.jpg,0,0.04985185185185185,0.06881481481481481,0.052985185185185184,0.10753333333333333,0.13773703703703705,0.1387925925925926,0.09845555555555556,0.09211481481481482,0.10794444444444444,0.14577037037037038
ISIC_0028774.jpg,0,0.04301481481481482,0.0633962962962963,0.05778518518518518,0.11866666666666667,0.1456851851851852,0.14782222222222222,0.10303333333333334,0.08713333333333333,0.09826666666666667,0.1351962962962963
ISIC_0030565.jpg,0,0.04172962962962963,0.06401851851851852,0.048407407407407406,0.10932592592592592,0.13661851851851853,0.14594074074074073,0.09723333333333334,0.09588518518518518,0.1175888888888889,0.14325185185185185
ISIC_0027023.jpg,0,0.047681481481481484,0.0667925925925926,0.053396296296296296,0.10733703703703704,0.13148518518518518,0.13633333333333333,0.09794074074074074,0.09448148148148149,0.11347407407407407,0.15107777777777778
ISIC_0029022.jpg,0,0.04153703703703704,0.06144444444444445,0.06140740740740741,0.1272962962962963,0.15744074074074074,0.15374074074074073,0.1019111111111111,0.08109629629629629,0.0864111111111111,0.1277148148148148
ISIC_0025388.jpg,0,0.05708148148148148,0.0784,0.046096296296296295,0.08758148148148148,0.10796666666666667,0.11534074074074074,0.09363333333333333,0.10263333333333333,0.13386296296296296,0.1774037037037037
ISIC_0028080.jpg,0,0.06166296296296296,0.08195925925925926,0.053455555555555555,0.09125925925925926,0.11042962962962963,0.11251851851851852,0.09388148148148148,0.09832222222222223,0.12047037037037037,0.17604074074074075
ISIC_0026153.jpg,0,0.053455555555555555,0.07434074074074074,0.05305925925925926,0.09975185185185186,0.11807037037037037,0.12356666666666667,0.09748888888888889,0.09822592592592592,0.1179888888888889,0.16405185185185187
ISIC_0025876.jpg,0,0.05238148148148148,0.07393333333333334,0.049944444444444444,0.09582962962962963,0.11075925925925927,0.12029629629629629,0.0930037037037037,0.1024074074074074,0.13417407407407408,0.16727037037037037
ISIC_0025063.jpg,0,0.04273333333333333,0.06319259259259259,0.05715185185185185,0.12126296296296296,0.14615925925925927,0.1491962962962963,0.10327407407407407,0.08521111111111111,0.09515925925925926,0.13665925925925926
ISIC_0032463.jpg,0,0.04451481481481481,0.0651925925925926,0.05767407407407407,0.11964444444444444,0.14915185185185184,0.14484444444444444,0.09948148148148148,0.08664814814814815,0.09556296296296296,0.13728518518518518
ISIC_0025548.jpg,0,0.04367777777777778,0.06637777777777777,0.05427777777777778,0.11371481481481481,0.14,0.1463074074074074,0.09854074074074073,0.09053333333333333,0.10285925925925926,0.14371111111111112
ISIC_0032306.jpg,0,0.055740740740740743,0.07552592592592593,0.0629037037037037,0.10817037037037038,0.12890370370370371,0.12964074074074075,0.0990074074074074,0.08708888888888888,0.09926296296296297,0.15375555555555556
ISIC_0032304.jpg,0,0.05694074074074074,0.07427407407407408,0.05211111111111111,0.10161111111111111,0.12845555555555555,0.1213962962962963,0.0913888888888889,0.09513703703703703,0.11628518518518519,0.1624
ISIC_0031639.jpg,0,0.04491851851851852,0.06954444444444445,0.04692222222222222,0.10535185185185185,0.1403222222222222,0.14334814814814814,0.09318148148148148,0.0935,0.11522592592592593,0.1476851851851852
ISIC_0027957.jpg,0,0.04689259259259259,0.07418518518518519,0.05690740740740741,0.10582222222222222,0.13867037037037036,0.1434962962962963,0.10416296296296296,0.08568888888888888,0.09605185185185185,0.1481222222222222
ISIC_0031212.jpg,0,0.04563703703703704,0.07445925925925925,0.0565,0.10934074074074074,0.13762592592592593,0.14571481481481482,0.1046037037037037,0.0859074074074074,0.0950074074074074,0.1452037037037037
ISIC_0032382.jpg,0,0.04914814814814815,0.06899259259259259,0.06158518518518519,0.11353703703703703,0.13536666666666666,0.13684444444444444,0.1022037037037037,0.08805555555555555,0.09860370370370371,0.14566296296296297
ISIC_0027533.jpg,0,0.047762962962962965,0.06946296296296296,0.051892592592592594,0.10388518518518519,0.1265148148148148,0.13773333333333335,0.0999,0.09475555555555555,0.11418148148148148,0.1539111111111111
ISIC_0029674.jpg,0,0.046966666666666664,0.06817777777777778,0.05079259259259259,0.10538518518518518,0.11957037037037037,0.1320851851851852,0.09692222222222223,0.09615925925925926,0.12402222222222223,0.15991851851851852
ISIC_0028607.jpg,0,0.050807407407407405,0.06916666666666667,0.05676666666666667,0.10958888888888889,0.13261481481481482,0.13295185185185185,0.09746296296296296,0.09014444444444444,0.1084,0.15209629629629628
ISIC_0024623.jpg,0,0.049855555555555556,0.0645074074074074,0.06367407407407408,0.11917777777777777,0.17706296296296295,0.14845925925925926,0.09468518518518519,0.07632962962962964,0.08197777777777777,0.12427037037037036
ISIC_0029613.jpg,0,0.0497,0.0659074074074074,0.0627074074074074,0.12054814814814815,0.17495185185185186,0.14893333333333333,0.09188518518518518,0.07548148148148148,0.08352222222222222,0.12636296296296295
ISIC_0029418.jpg,0,0.04197407407407407,0.06665555555555555,0.04479259259259259,0.10813333333333333,0.1366037037037037,0.14935185185185185,0.10011851851851852,0.09326296296296296,0.11372222222222222,0.14538518518518517
ISIC_0027455.jpg,0,0.06255925925925926,0.07957777777777778,0.05662222222222222,0.09462962962962963,0.11157777777777778,0.1149074074074074,0.09637037037037037,0.09602592592592593,0.11539259259259259,0.17233703703703704
ISIC_0025906.jpg,0,0.05945555555555555,0.08294444444444445,0.049992592592592595,0.08585925925925926,0.0918037037037037,0.10723333333333333,0.0931037037037037,0.1029037037037037,0.14101111111111111,0.1856925925925926
ISIC_0027151.jpg,0,0.056666666666666664,0.08489259259259259,0.04672592592592593,0.08252222222222222,0.08893333333333334,0.1097037037037037,0.0952888888888889,0.1029888888888889,0.14458518518518518,0.1876925925925926
ISIC_0028646.jpg,0,0.05611851851851852,0.07972222222222222,0.05081851851851852,0.09375185185185185,0.09999259259259259,0.1135111111111111,0.09688888888888889,0.1005074074074074,0.13181851851851853,0.17687037037037037
ISIC_0026794.jpg,0,0.03916296296296296,0.06244444444444444,0.05023703703703704,0.11711111111111111,0.14025925925925925,0.14936296296296298,0.09861481481481481,0.09283703703703704,0.11070740740740741,0.13926296296296295
ISIC_0034318.jpg,0,0.06315555555555556,0.07806296296296296,0.05452962962962963,0.09127777777777778,0.1115,0.11254074074074075,0.08979629629629629,0.09788518518518519,0.12597037037037037,0.17528148148148148
ISIC_0032972.jpg,0,0.058833333333333335,0.0731962962962963,0.05727037037037037,0.09905925925925926,0.13297037037037038,0.12323703703703703,0.09037777777777778,0.0925962962962963,0.11447037037037038,0.1579888888888889
ISIC_0032534.jpg,0,0.04329259259259259,0.06852962962962963,0.05235555555555556,0.11151111111111112,0.1512888888888889,0.15055555555555555,0.09536296296296297,0.08986666666666666,0.1056962962962963,0.13154074074074074
ISIC_0033785.jpg,0,0.058303703703703705,0.07761481481481482,0.05742962962962963,0.09887037037037037,0.13112962962962962,0.12072222222222222,0.08946296296296297,0.09316296296296296,0.11358888888888889,0.1597148148148148
ISIC_0033184.jpg,0,0.04176666666666667,0.06548148148148149,0.05620370370370371,0.11594814814814815,0.17442222222222223,0.1570962962962963,0.09394444444444444,0.08193333333333333,0.09395555555555556,0.11924814814814814
ISIC_0032929.jpg,0,0.04067407407407407,0.058551851851851855,0.060285185185185185,0.1291037037037037,0.17613703703703704,0.15147037037037037,0.09742962962962963,0.07952592592592593,0.08492592592592593,0.1218962962962963
ISIC_0032963.jpg,0,0.0393037037037037,0.05709259259259259,0.0637888888888889,0.13725555555555555,0.18835185185185185,0.1573,0.09567037037037036,0.07445925925925925,0.07583703703703704,0.11094074074074074
ISIC_0032949.jpg,0,0.03740740740740741,0.06301851851851852,0.0485,0.11447037037037038,0.16633333333333333,0.15969259259259258,0.09671481481481481,0.08021481481481481,0.11223703703703704,0.12141111111111111
ISIC_0033322.jpg,0,0.05251481481481481,0.07457407407407407,0.05982222222222222,0.10557407407407407,0.13636666666666666,0.13132592592592593,0.09754814814814815,0.09162222222222222,0.10175925925925926,0.1488925925925926
ISIC_0033127.jpg,0,0.05235925925925926,0.07133333333333333,0.06095925925925926,0.10987037037037037,0.1456888888888889,0.13316296296296296,0.09570370370370371,0.08846296296296297,0.09888518518518519,0.14357407407407408
ISIC_0033041.jpg,0,0.05224074074074074,0.07300740740740741,0.06101851851851852,0.10988518518518518,0.13957407407407407,0.13524444444444444,0.09817777777777778,0.08593333333333333,0.09616666666666666,0.14875185185185186
ISIC_0033900.jpg,0,0.0535,0.07255925925925925,0.0545,0.09951851851851852,0.12296666666666667,0.12731481481481483,0.09728888888888888,0.09596296296296296,0.11397777777777778,0.16241111111111112
